"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-15.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.B.x.csv",,,,"Date:","25 Feb 2016 19:05:42 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,910647296.0,229613568.0,229982208.0,66288381952.0
3.157,0.031,96.812,0.0,0.0,0.0,0.0,0.0,910647296.0,229613568.0,229982208.0,66288381952.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,910393344.0,229613568.0,229982208.0,66288635904.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,910393344.0,229613568.0,229982208.0,66288635904.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,910245888.0,229613568.0,229982208.0,66288783360.0
3.128,0.031,96.841,0.0,0.0,0.0,0.0,0.0,910118912.0,229613568.0,229982208.0,66288910336.0
3.156,0.062,96.781,0.0,0.0,0.0,0.0,0.0,910102528.0,229613568.0,229982208.0,66288926720.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,910102528.0,229613568.0,229982208.0,66288926720.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,909848576.0,229613568.0,229982208.0,66289180672.0
3.126,0.031,96.843,0.0,0.0,0.0,0.0,0.0,909848576.0,229613568.0,229982208.0,66289180672.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,909803520.0,229613568.0,229982208.0,66289225728.0
3.125,0.062,96.781,0.0,0.0,0.031,0.0,0.0,909676544.0,229613568.0,229982208.0,66289352704.0
3.157,0.031,96.812,0.0,0.0,0.0,0.0,0.0,909643776.0,229613568.0,229982208.0,66289385472.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,909524992.0,229613568.0,229982208.0,66289504256.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,909414400.0,229613568.0,229982208.0,66289614848.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,909414400.0,229613568.0,229982208.0,66289614848.0
3.127,0.094,96.779,0.0,0.0,0.0,0.0,0.0,909414400.0,229613568.0,229982208.0,66289614848.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,909414400.0,229613568.0,229982208.0,66289614848.0
3.156,0.062,96.781,0.0,0.0,0.0,0.0,0.0,909283328.0,229613568.0,229982208.0,66289745920.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,909283328.0,229613568.0,229982208.0,66289745920.0
3.128,0.031,96.841,0.0,0.0,0.0,0.0,0.0,909283328.0,229613568.0,229982208.0,66289745920.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,909283328.0,229613568.0,229982208.0,66289745920.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,909283328.0,229613568.0,229982208.0,66289745920.0
3.126,0.031,96.843,0.0,0.0,0.0,0.0,0.0,909283328.0,229613568.0,229982208.0,66289745920.0
3.157,0.063,96.780,0.0,0.0,0.0,0.0,12288.0,909201408.0,229613568.0,229982208.0,66289827840.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,909209600.0,229613568.0,229982208.0,66289819648.0
3.158,0.063,96.779,0.0,0.0,0.0,0.0,40960.0,909209600.0,229613568.0,229982208.0,66289819648.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,909209600.0,229613568.0,229982208.0,66289819648.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,909205504.0,229613568.0,229986304.0,66289819648.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,909213696.0,229613568.0,229986304.0,66289811456.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,909209600.0,229613568.0,229986304.0,66289815552.0
3.156,0.062,96.781,0.0,0.0,0.0,0.0,0.0,909209600.0,229613568.0,229986304.0,66289815552.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,909209600.0,229613568.0,229986304.0,66289815552.0
3.128,0.031,96.841,0.0,0.0,0.0,0.0,28672.0,909205504.0,229613568.0,229990400.0,66289815552.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,908951552.0,229613568.0,229990400.0,66290069504.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,908951552.0,229613568.0,229990400.0,66290069504.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,908951552.0,229613568.0,229990400.0,66290069504.0
3.159,0.031,96.810,0.0,0.0,0.0,0.0,0.0,908951552.0,229613568.0,229990400.0,66290069504.0
3.127,0.094,96.748,0.0,0.0,0.031,0.0,0.0,908951552.0,229613568.0,229990400.0,66290069504.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,908951552.0,229613568.0,229990400.0,66290069504.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,908816384.0,229613568.0,229990400.0,66290204672.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,908824576.0,229613568.0,229990400.0,66290196480.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,908816384.0,229613568.0,229990400.0,66290204672.0
3.129,0.031,96.840,0.0,0.0,0.0,0.0,0.0,908816384.0,229613568.0,229990400.0,66290204672.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,0.0,908697600.0,229613568.0,229990400.0,66290323456.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,908697600.0,229613568.0,229990400.0,66290323456.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,908570624.0,229613568.0,229990400.0,66290450432.0
3.129,0.031,96.840,0.0,0.0,0.0,0.0,0.0,908570624.0,229613568.0,229990400.0,66290450432.0
3.158,0.094,96.748,0.0,0.0,0.0,0.0,0.0,908570624.0,229613568.0,229990400.0,66290450432.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,908570624.0,229613568.0,229990400.0,66290450432.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,908570624.0,229613568.0,229990400.0,66290450432.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,908570624.0,229613568.0,229990400.0,66290450432.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,908570624.0,229613568.0,229990400.0,66290450432.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,908570624.0,229613568.0,229990400.0,66290450432.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,908578816.0,229613568.0,229990400.0,66290442240.0
3.159,0.031,96.810,0.0,0.0,0.0,0.0,0.0,908578816.0,229613568.0,229990400.0,66290442240.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,908578816.0,229613568.0,229990400.0,66290442240.0
3.129,0.031,96.840,0.0,0.0,0.0,0.0,0.0,908705792.0,229613568.0,229990400.0,66290315264.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,908705792.0,229613568.0,229990400.0,66290315264.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,908705792.0,229613568.0,229990400.0,66290315264.0
3.158,0.063,96.779,0.0,0.0,0.0,0.0,0.0,908722176.0,229613568.0,229990400.0,66290298880.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,908722176.0,229613568.0,229990400.0,66290298880.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,908722176.0,229613568.0,229990400.0,66290298880.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,908722176.0,229613568.0,229990400.0,66290298880.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,908673024.0,229613568.0,229990400.0,66290348032.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,908673024.0,229613568.0,229990400.0,66290348032.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,908673024.0,229613568.0,229990400.0,66290348032.0


"Host:","compute-641-15.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.B.x.csv",,,,"Date:","25 Feb 2016 19:10:44 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
27.505,4.266,68.188,0.011,0.000,0.030,269608.646,455162.923,909824000.0,229613568.0,229994496.0,66289192960.0
3.123,0.062,96.814,0.0,0.0,0.0,0.0,0.0,910065664.0,229613568.0,229998592.0,66288947200.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,910065664.0,229613568.0,229998592.0,66288947200.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,910065664.0,229613568.0,229998592.0,66288947200.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,909873152.0,229613568.0,229998592.0,66289139712.0
3.156,0.062,96.781,0.0,0.0,0.0,0.0,0.0,909746176.0,229613568.0,229998592.0,66289266688.0
3.126,0.031,96.812,0.031,0.0,0.0,0.0,16384.0,909746176.0,229613568.0,229998592.0,66289266688.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,910655488.0,229613568.0,229998592.0,66288357376.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,910241792.0,229613568.0,230002688.0,66288766976.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,910200832.0,229613568.0,230002688.0,66288807936.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,910073856.0,229613568.0,230002688.0,66288934912.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,909946880.0,229613568.0,230002688.0,66289061888.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,909946880.0,229613568.0,230002688.0,66289061888.0
3.125,0.062,96.812,0.0,0.0,0.0,0.0,0.0,909946880.0,229613568.0,230002688.0,66289061888.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,909811712.0,229613568.0,230002688.0,66289197056.0
3.156,0.062,96.781,0.0,0.0,0.0,0.0,0.0,909815808.0,229613568.0,230002688.0,66289192960.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,12288.0,909815808.0,229613568.0,230002688.0,66289192960.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,909688832.0,229613568.0,230002688.0,66289319936.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,909688832.0,229613568.0,230002688.0,66289319936.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,909688832.0,229613568.0,230002688.0,66289319936.0
3.126,0.063,96.780,0.0,0.0,0.031,0.0,0.0,909561856.0,229613568.0,230002688.0,66289446912.0
3.125,0.062,96.812,0.0,0.0,0.0,0.0,0.0,909443072.0,229613568.0,230002688.0,66289565696.0
3.128,0.031,96.841,0.0,0.0,0.0,0.0,0.0,909443072.0,229613568.0,230002688.0,66289565696.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,909443072.0,229613568.0,230002688.0,66289565696.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,909275136.0,229613568.0,230002688.0,66289733632.0
3.128,0.031,96.841,0.0,0.0,0.0,0.0,0.0,909291520.0,229613568.0,230002688.0,66289717248.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,909164544.0,229613568.0,230002688.0,66289844224.0
3.156,0.062,96.781,0.0,0.0,0.0,0.0,0.0,909099008.0,229613568.0,230002688.0,66289909760.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,909099008.0,229613568.0,230002688.0,66289909760.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,909099008.0,229613568.0,230002688.0,66289909760.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,909090816.0,229613568.0,230002688.0,66289917952.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,909074432.0,229613568.0,230002688.0,66289934336.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,909074432.0,229613568.0,230002688.0,66289934336.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,909074432.0,229613568.0,230002688.0,66289934336.0
3.126,0.031,96.843,0.0,0.0,0.0,0.0,4096.0,909066240.0,229613568.0,230002688.0,66289942528.0
3.157,0.063,96.780,0.0,0.0,0.0,0.0,0.0,909074432.0,229613568.0,230002688.0,66289934336.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,909074432.0,229613568.0,230002688.0,66289934336.0
3.157,0.094,96.749,0.0,0.0,0.0,0.0,0.0,909074432.0,229613568.0,230002688.0,66289934336.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,909074432.0,229613568.0,230002688.0,66289934336.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,4096.0,909070336.0,229613568.0,230002688.0,66289938432.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,20480.0,909070336.0,229613568.0,230002688.0,66289938432.0
3.157,0.031,96.812,0.0,0.0,0.0,0.0,0.0,909070336.0,229613568.0,230002688.0,66289938432.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,908943360.0,229613568.0,230002688.0,66290065408.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,908943360.0,229613568.0,230002688.0,66290065408.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,908816384.0,229613568.0,230002688.0,66290192384.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,908824576.0,229613568.0,230002688.0,66290184192.0
3.157,0.063,96.780,0.0,0.0,0.0,0.0,0.0,908824576.0,229613568.0,230002688.0,66290184192.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,908824576.0,229613568.0,230002688.0,66290184192.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,908816384.0,229613568.0,230002688.0,66290192384.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,908824576.0,229613568.0,230002688.0,66290184192.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,908824576.0,229613568.0,230002688.0,66290184192.0
3.157,0.063,96.780,0.0,0.0,0.0,0.0,0.0,908824576.0,229613568.0,230002688.0,66290184192.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,908808192.0,229613568.0,230002688.0,66290200576.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,908808192.0,229613568.0,230002688.0,66290200576.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,908816384.0,229613568.0,230002688.0,66290192384.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,908812288.0,229613568.0,230006784.0,66290192384.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,908812288.0,229613568.0,230006784.0,66290192384.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,908812288.0,229613568.0,230006784.0,66290192384.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,908812288.0,229613568.0,230006784.0,66290192384.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,908812288.0,229613568.0,230006784.0,66290192384.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,908812288.0,229613568.0,230006784.0,66290192384.0
3.157,0.031,96.812,0.0,0.0,0.0,0.0,0.0,908812288.0,229613568.0,230006784.0,66290192384.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,908812288.0,229613568.0,230006784.0,66290192384.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,908812288.0,229613568.0,230006784.0,66290192384.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,908812288.0,229613568.0,230006784.0,66290192384.0
3.125,0.094,96.781,0.0,0.0,0.0,0.0,0.0,908820480.0,229613568.0,230006784.0,66290184192.0
3.128,0.031,96.841,0.0,0.0,0.0,0.0,0.0,908820480.0,229613568.0,230006784.0,66290184192.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,908820480.0,229613568.0,230006784.0,66290184192.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,908820480.0,229613568.0,230006784.0,66290184192.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,908820480.0,229613568.0,230006784.0,66290184192.0
3.127,0.031,96.842,0.0,0.0,0.0,0.0,0.0,908820480.0,229613568.0,230006784.0,66290184192.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,908820480.0,229613568.0,230006784.0,66290184192.0
3.128,0.031,96.841,0.0,0.0,0.0,0.0,0.0,908820480.0,229613568.0,230006784.0,66290184192.0
3.156,0.062,96.781,0.0,0.0,0.0,0.0,0.0,908820480.0,229613568.0,230006784.0,66290184192.0
