"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-12.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output is.C.x.csv",,,,"Date:","25 Feb 2016 03:44:22 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1395982336.0,73654272.0,92221440.0,66096766976.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,1412706304.0,73654272.0,92221440.0,66080043008.0
3.101,0.063,96.837,0.0,0.0,0.0,0.0,0.0,1421086720.0,73654272.0,92221440.0,66071662592.0
2.754,0.469,96.776,0.0,0.0,0.0,0.0,0.0,1965264896.0,73654272.0,92221440.0,65527484416.0
3.132,0.031,96.837,0.0,0.0,0.0,0.0,0.0,1965391872.0,73654272.0,92221440.0,65527357440.0
3.099,0.063,96.808,0.0,0.0,0.031,0.0,0.0,1998876672.0,73654272.0,92221440.0,65493872640.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1998807040.0,73654272.0,92221440.0,65493942272.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,1998807040.0,73654272.0,92221440.0,65493942272.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1998807040.0,73654272.0,92221440.0,65493942272.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,1998807040.0,73654272.0,92221440.0,65493942272.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1998807040.0,73654272.0,92221440.0,65493942272.0
3.132,0.031,96.837,0.0,0.0,0.0,0.0,0.0,1998807040.0,73654272.0,92221440.0,65493942272.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1998807040.0,73654272.0,92221440.0,65493942272.0
3.129,0.094,96.746,0.0,0.0,0.031,0.0,0.0,1998680064.0,73654272.0,92221440.0,65494069248.0
3.161,0.031,96.776,0.0,0.0,0.031,0.0,0.0,1998671872.0,73654272.0,92221440.0,65494077440.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1998680064.0,73654272.0,92221440.0,65494069248.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1998680064.0,73654272.0,92221440.0,65494069248.0
3.129,0.063,96.777,0.0,0.0,0.031,0.0,0.0,1998680064.0,73654272.0,92221440.0,65494069248.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1998680064.0,73654272.0,92221440.0,65494069248.0
3.130,0.063,96.776,0.0,0.0,0.031,0.0,0.0,1998680064.0,73654272.0,92221440.0,65494069248.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1998688256.0,73654272.0,92221440.0,65494061056.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1998680064.0,73654272.0,92221440.0,65494069248.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1998671872.0,73654272.0,92221440.0,65494077440.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,1998671872.0,73654272.0,92221440.0,65494077440.0
3.132,0.031,96.837,0.0,0.0,0.0,0.0,0.0,1998680064.0,73654272.0,92221440.0,65494069248.0
3.160,0.031,96.809,0.0,0.0,0.0,0.0,0.0,1998680064.0,73654272.0,92221440.0,65494069248.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1998680064.0,73654272.0,92221440.0,65494069248.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,1998680064.0,73654272.0,92221440.0,65494069248.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1998680064.0,73654272.0,92221440.0,65494069248.0
3.159,0.094,96.716,0.0,0.0,0.031,0.0,0.0,1998680064.0,73654272.0,92221440.0,65494069248.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,1998680064.0,73654272.0,92221440.0,65494069248.0
3.130,0.063,96.776,0.0,0.0,0.031,0.0,0.0,1998680064.0,73654272.0,92221440.0,65494069248.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,1998680064.0,73654272.0,92221440.0,65494069248.0
3.129,0.094,96.746,0.0,0.0,0.031,0.0,0.0,1998671872.0,73654272.0,92221440.0,65494077440.0
