"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-9.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.C.x.csv",,,,"Date:","25 Feb 2016 20:55:58 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,914579456.0,91918336.0,176185344.0,66475941888.0


"Host:","compute-641-9.local",,,,"User:","a57779"
"Cmdline:","dstat -cdm --output ep.C.x.csv",,,,"Date:","25 Feb 2016 20:59:58 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
62.263,3.217,34.394,0.118,0.000,0.008,27113.706,1126290.470,915992576.0,91918336.0,176185344.0,66474528768.0
3.127,0.094,96.779,0.0,0.0,0.0,0.0,0.0,916127744.0,91918336.0,176185344.0,66474393600.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,0.0,916127744.0,91918336.0,176185344.0,66474393600.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,916000768.0,91918336.0,176185344.0,66474520576.0
3.130,0.094,96.651,0.125,0.0,0.0,0.0,57344.0,916094976.0,91926528.0,176177152.0,66474426368.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,916312064.0,91926528.0,176197632.0,66474188800.0
3.129,0.125,96.746,0.0,0.0,0.0,0.0,0.0,916414464.0,91926528.0,176197632.0,66474086400.0
3.158,0.125,96.717,0.0,0.0,0.0,0.0,0.0,916283392.0,91926528.0,176197632.0,66474217472.0
3.129,0.125,96.746,0.0,0.0,0.0,0.0,0.0,916287488.0,91926528.0,176197632.0,66474213376.0
3.157,0.156,96.686,0.0,0.0,0.0,0.0,0.0,916025344.0,91926528.0,176197632.0,66474475520.0
3.128,0.125,96.747,0.0,0.0,0.0,0.0,0.0,915963904.0,91926528.0,176197632.0,66474536960.0
3.128,0.125,96.747,0.0,0.0,0.0,0.0,0.0,915963904.0,91926528.0,176197632.0,66474536960.0
3.160,0.094,96.746,0.0,0.0,0.0,0.0,0.0,915963904.0,91926528.0,176197632.0,66474536960.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,915836928.0,91926528.0,176197632.0,66474663936.0
3.129,0.125,96.746,0.0,0.0,0.0,0.0,0.0,915836928.0,91926528.0,176197632.0,66474663936.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,915701760.0,91926528.0,176197632.0,66474799104.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,915677184.0,91926528.0,176197632.0,66474823680.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,915668992.0,91926528.0,176197632.0,66474831872.0
3.129,0.125,96.746,0.0,0.0,0.0,0.0,0.0,915668992.0,91926528.0,176197632.0,66474831872.0
3.127,0.094,96.748,0.0,0.0,0.031,0.0,0.0,915550208.0,91926528.0,176197632.0,66474950656.0
3.160,0.188,96.652,0.0,0.0,0.0,0.0,0.0,916717568.0,91926528.0,176197632.0,66473783296.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,916701184.0,91926528.0,176197632.0,66473799680.0
3.160,0.094,96.746,0.0,0.0,0.0,0.0,0.0,916701184.0,91926528.0,176197632.0,66473799680.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,916701184.0,91926528.0,176197632.0,66473799680.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,916701184.0,91926528.0,176197632.0,66473799680.0
3.158,0.125,96.498,0.219,0.0,0.0,0.0,0.0,916705280.0,91930624.0,176197632.0,66473791488.0
3.129,0.125,96.370,0.375,0.0,0.0,0.0,16384.0,916561920.0,91934720.0,176193536.0,66473934848.0
3.158,0.156,96.685,0.0,0.0,0.0,0.0,0.0,916316160.0,91934720.0,176197632.0,66474176512.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,916324352.0,91934720.0,176197632.0,66474168320.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,916340736.0,91934720.0,176197632.0,66474151936.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,916340736.0,91934720.0,176197632.0,66474151936.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,916340736.0,91934720.0,176197632.0,66474151936.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,916213760.0,91934720.0,176197632.0,66474278912.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,915955712.0,91934720.0,176201728.0,66474532864.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,915955712.0,91934720.0,176201728.0,66474532864.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,24576.0,915947520.0,91934720.0,176201728.0,66474541056.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,915947520.0,91934720.0,176201728.0,66474541056.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,915947520.0,91934720.0,176201728.0,66474541056.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,915685376.0,91934720.0,176201728.0,66474803200.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,915566592.0,91934720.0,176201728.0,66474921984.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,915566592.0,91938816.0,176197632.0,66474921984.0
3.130,0.094,96.182,0.595,0.0,0.0,0.0,24576.0,915431424.0,91942912.0,176201728.0,66475048960.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,915431424.0,91942912.0,176201728.0,66475048960.0
3.160,0.094,96.746,0.0,0.0,0.0,0.0,0.0,915431424.0,91942912.0,176201728.0,66475048960.0
3.128,0.125,96.747,0.0,0.0,0.0,0.0,0.0,915292160.0,91942912.0,176201728.0,66475188224.0
3.128,0.125,96.747,0.0,0.0,0.0,0.0,0.0,915259392.0,91942912.0,176201728.0,66475220992.0
3.131,0.094,96.775,0.0,0.0,0.0,0.0,0.0,915243008.0,91942912.0,176201728.0,66475237376.0
3.158,0.125,96.717,0.0,0.0,0.0,0.0,0.0,915185664.0,91942912.0,176201728.0,66475294720.0
3.129,0.125,96.746,0.0,0.0,0.0,0.0,0.0,915193856.0,91942912.0,176201728.0,66475286528.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,915202048.0,91942912.0,176201728.0,66475278336.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,915202048.0,91942912.0,176201728.0,66475278336.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,915202048.0,91942912.0,176201728.0,66475278336.0
3.129,0.125,96.746,0.0,0.0,0.0,0.0,0.0,915202048.0,91942912.0,176201728.0,66475278336.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,915202048.0,91942912.0,176201728.0,66475278336.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,915202048.0,91942912.0,176201728.0,66475278336.0
3.161,0.063,96.776,0.0,0.0,0.0,0.0,0.0,915202048.0,91942912.0,176201728.0,66475278336.0
3.128,0.125,96.747,0.0,0.0,0.0,0.0,0.0,915202048.0,91942912.0,176201728.0,66475278336.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,915202048.0,91942912.0,176201728.0,66475278336.0
3.128,0.125,96.747,0.0,0.0,0.0,0.0,0.0,915202048.0,91942912.0,176201728.0,66475278336.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,915210240.0,91942912.0,176201728.0,66475270144.0
3.129,0.125,96.746,0.0,0.0,0.0,0.0,0.0,915337216.0,91942912.0,176201728.0,66475143168.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,915337216.0,91942912.0,176201728.0,66475143168.0
3.158,0.125,96.717,0.0,0.0,0.0,0.0,0.0,915337216.0,91942912.0,176201728.0,66475143168.0
3.161,0.156,96.682,0.0,0.0,0.0,0.0,0.0,916578304.0,91942912.0,176201728.0,66473902080.0
3.161,0.063,96.776,0.0,0.0,0.0,0.0,0.0,916832256.0,91942912.0,176201728.0,66473648128.0
3.129,0.094,96.715,0.063,0.0,0.0,0.0,57344.0,916447232.0,91951104.0,176197632.0,66474029056.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,916303872.0,91951104.0,176197632.0,66474172416.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,916291584.0,91951104.0,176201728.0,66474180608.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,916299776.0,91951104.0,176201728.0,66474172416.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,916180992.0,91951104.0,176201728.0,66474291200.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,0.0,916013056.0,91951104.0,176201728.0,66474459136.0
3.129,0.125,96.746,0.0,0.0,0.0,0.0,0.0,915767296.0,91951104.0,176201728.0,66474704896.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,915640320.0,91951104.0,176201728.0,66474831872.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,915632128.0,91951104.0,176201728.0,66474840064.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,915632128.0,91951104.0,176201728.0,66474840064.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,49152.0,915423232.0,91951104.0,176201728.0,66475048960.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,915374080.0,91951104.0,176201728.0,66475098112.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,915365888.0,91951104.0,176201728.0,66475106304.0
3.128,0.125,96.747,0.0,0.0,0.0,0.0,0.0,915365888.0,91951104.0,176201728.0,66475106304.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,915374080.0,91951104.0,176201728.0,66475098112.0
3.158,0.188,96.623,0.0,0.0,0.031,0.0,0.0,915996672.0,91951104.0,176205824.0,66474471424.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,916377600.0,91951104.0,176205824.0,66474090496.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,916377600.0,91951104.0,176205824.0,66474090496.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,916250624.0,91955200.0,176201728.0,66474217472.0
3.129,0.094,96.183,0.594,0.0,0.0,0.0,16384.0,916250624.0,91955200.0,176201728.0,66474217472.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,916119552.0,91955200.0,176205824.0,66474344448.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,915849216.0,91955200.0,176205824.0,66474614784.0
3.128,0.094,96.747,0.0,0.0,0.031,0.0,0.0,915595264.0,91955200.0,176205824.0,66474868736.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,915603456.0,91955200.0,176205824.0,66474860544.0
3.158,0.094,96.717,0.0,0.0,0.031,0.0,0.0,915615744.0,91955200.0,176205824.0,66474848256.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,915505152.0,91955200.0,176205824.0,66474958848.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,915505152.0,91955200.0,176205824.0,66474958848.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,915378176.0,91955200.0,176205824.0,66475085824.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,915267584.0,91955200.0,176205824.0,66475196416.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,915267584.0,91955200.0,176205824.0,66475196416.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,0.0,915394560.0,91955200.0,176205824.0,66475069440.0
3.129,0.125,96.746,0.0,0.0,0.0,0.0,0.0,915394560.0,91955200.0,176205824.0,66475069440.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,915394560.0,91955200.0,176205824.0,66475069440.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,915259392.0,91955200.0,176205824.0,66475204608.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,915267584.0,91955200.0,176205824.0,66475196416.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,915267584.0,91955200.0,176205824.0,66475196416.0
3.158,0.094,96.717,0.0,0.0,0.031,0.0,0.0,915267584.0,91955200.0,176205824.0,66475196416.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,915267584.0,91955200.0,176205824.0,66475196416.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,915267584.0,91955200.0,176205824.0,66475196416.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,915140608.0,91955200.0,176205824.0,66475323392.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,915132416.0,91955200.0,176205824.0,66475331584.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,915116032.0,91955200.0,176205824.0,66475347968.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,915116032.0,91955200.0,176205824.0,66475347968.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,915124224.0,91955200.0,176205824.0,66475339776.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,0.0,915124224.0,91955200.0,176205824.0,66475339776.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,914997248.0,91955200.0,176205824.0,66475466752.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,914997248.0,91955200.0,176205824.0,66475466752.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,914997248.0,91955200.0,176205824.0,66475466752.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,914989056.0,91955200.0,176205824.0,66475474944.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,914989056.0,91955200.0,176205824.0,66475474944.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,4096.0,914997248.0,91955200.0,176205824.0,66475466752.0
3.160,0.125,96.715,0.0,0.0,0.0,0.0,0.0,914923520.0,91955200.0,176205824.0,66475540480.0
3.128,0.094,96.747,0.0,0.0,0.031,0.0,0.0,914923520.0,91955200.0,176205824.0,66475540480.0
3.128,0.125,96.747,0.0,0.0,0.0,0.0,0.0,914923520.0,91955200.0,176205824.0,66475540480.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,914931712.0,91955200.0,176205824.0,66475532288.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,915058688.0,91955200.0,176205824.0,66475405312.0
3.128,0.125,96.747,0.0,0.0,0.0,0.0,0.0,915058688.0,91955200.0,176205824.0,66475405312.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,915058688.0,91955200.0,176205824.0,66475405312.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,915058688.0,91955200.0,176205824.0,66475405312.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,915058688.0,91955200.0,176205824.0,66475405312.0
3.130,0.063,96.651,0.156,0.0,0.0,0.0,0.0,915181568.0,91959296.0,176205824.0,66475278336.0
3.130,0.094,96.338,0.438,0.0,0.0,0.0,12288.0,915161088.0,91963392.0,176205824.0,66475294720.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,915148800.0,91963392.0,176209920.0,66475302912.0
3.161,0.063,96.776,0.0,0.0,0.0,0.0,0.0,915156992.0,91963392.0,176209920.0,66475294720.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,915165184.0,91963392.0,176209920.0,66475286528.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,915165184.0,91963392.0,176209920.0,66475286528.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,915165184.0,91963392.0,176209920.0,66475286528.0
3.161,0.063,96.776,0.0,0.0,0.0,0.0,0.0,915165184.0,91963392.0,176209920.0,66475286528.0
3.127,0.125,96.748,0.0,0.0,0.0,0.0,0.0,915156992.0,91963392.0,176209920.0,66475294720.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,915156992.0,91963392.0,176209920.0,66475294720.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,915156992.0,91963392.0,176209920.0,66475294720.0
3.129,0.063,96.777,0.0,0.0,0.031,0.0,0.0,915156992.0,91963392.0,176209920.0,66475294720.0
3.158,0.125,96.717,0.0,0.0,0.0,0.0,0.0,915156992.0,91963392.0,176209920.0,66475294720.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,915156992.0,91963392.0,176209920.0,66475294720.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,915173376.0,91963392.0,176209920.0,66475278336.0
3.161,0.125,96.714,0.0,0.0,0.0,0.0,0.0,916070400.0,91963392.0,176209920.0,66474381312.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,916324352.0,91963392.0,176209920.0,66474127360.0
3.132,0.031,96.837,0.0,0.0,0.0,0.0,0.0,916324352.0,91963392.0,176209920.0,66474127360.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,0.0,916324352.0,91963392.0,176209920.0,66474127360.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,916197376.0,91963392.0,176209920.0,66474254336.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,916189184.0,91963392.0,176209920.0,66474262528.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,915918848.0,91963392.0,176209920.0,66474532864.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,915668992.0,91963392.0,176209920.0,66474782720.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,915677184.0,91963392.0,176209920.0,66474774528.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,915685376.0,91963392.0,176209920.0,66474766336.0
3.161,0.063,96.776,0.0,0.0,0.0,0.0,0.0,915595264.0,91963392.0,176209920.0,66474856448.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,915595264.0,91963392.0,176209920.0,66474856448.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,915468288.0,91963392.0,176209920.0,66474983424.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,915218432.0,91963392.0,176209920.0,66475233280.0
3.129,0.094,96.746,0.0,0.0,0.031,0.0,0.0,915218432.0,91963392.0,176209920.0,66475233280.0
3.127,0.125,96.748,0.0,0.0,0.0,0.0,0.0,915218432.0,91963392.0,176209920.0,66475233280.0
3.160,0.094,96.746,0.0,0.0,0.0,0.0,0.0,915218432.0,91963392.0,176209920.0,66475233280.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,915218432.0,91963392.0,176209920.0,66475233280.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,915091456.0,91963392.0,176209920.0,66475360256.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,915107840.0,91963392.0,176209920.0,66475343872.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,4096.0,915107840.0,91963392.0,176209920.0,66475343872.0
3.160,0.094,96.746,0.0,0.0,0.0,0.0,0.0,915099648.0,91963392.0,176209920.0,66475352064.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,915091456.0,91963392.0,176209920.0,66475360256.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,915091456.0,91963392.0,176209920.0,66475360256.0
3.161,0.063,96.776,0.0,0.0,0.0,0.0,0.0,914964480.0,91963392.0,176209920.0,66475487232.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,914956288.0,91963392.0,176209920.0,66475495424.0
3.130,0.063,96.776,0.0,0.0,0.031,0.0,0.0,914948096.0,91963392.0,176209920.0,66475503616.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,914948096.0,91963392.0,176209920.0,66475503616.0
3.130,0.063,96.651,0.156,0.0,0.0,0.0,0.0,914956288.0,91967488.0,176205824.0,66475495424.0
3.130,0.063,96.369,0.438,0.0,0.0,0.0,12288.0,914956288.0,91971584.0,176209920.0,66475487232.0
3.158,0.094,96.717,0.0,0.0,0.031,0.0,0.0,914829312.0,91971584.0,176209920.0,66475614208.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,914829312.0,91971584.0,176209920.0,66475614208.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,914825216.0,91971584.0,176214016.0,66475614208.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,914817024.0,91971584.0,176214016.0,66475622400.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,914817024.0,91971584.0,176214016.0,66475622400.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,914817024.0,91971584.0,176214016.0,66475622400.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,914755584.0,91971584.0,176214016.0,66475683840.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,914755584.0,91971584.0,176214016.0,66475683840.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,914755584.0,91971584.0,176214016.0,66475683840.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,914763776.0,91971584.0,176214016.0,66475675648.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,914771968.0,91971584.0,176214016.0,66475667456.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,914771968.0,91971584.0,176214016.0,66475667456.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,914771968.0,91971584.0,176214016.0,66475667456.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,914771968.0,91971584.0,176214016.0,66475667456.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,914771968.0,91971584.0,176214016.0,66475667456.0
3.129,0.094,96.621,0.156,0.0,0.0,0.0,0.0,914767872.0,91975680.0,176214016.0,66475667456.0
3.127,0.094,96.279,0.469,0.0,0.031,0.0,12288.0,914759680.0,91979776.0,176209920.0,66475675648.0
3.161,0.063,96.776,0.0,0.0,0.0,0.0,0.0,914755584.0,91979776.0,176214016.0,66475675648.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,914759680.0,91979776.0,176214016.0,66475671552.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,914767872.0,91979776.0,176214016.0,66475663360.0
3.159,0.063,96.747,0.0,0.0,0.031,0.0,0.0,914767872.0,91979776.0,176214016.0,66475663360.0
3.128,0.125,96.747,0.0,0.0,0.0,0.0,0.0,914776064.0,91979776.0,176214016.0,66475655168.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,914776064.0,91979776.0,176214016.0,66475655168.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,914751488.0,91979776.0,176214016.0,66475679744.0
3.127,0.125,96.717,0.0,0.0,0.031,0.0,0.0,914751488.0,91979776.0,176214016.0,66475679744.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,914751488.0,91979776.0,176214016.0,66475679744.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,914751488.0,91979776.0,176214016.0,66475679744.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,914751488.0,91979776.0,176214016.0,66475679744.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,914751488.0,91979776.0,176214016.0,66475679744.0
3.129,0.063,96.777,0.0,0.0,0.031,0.0,0.0,914759680.0,91979776.0,176214016.0,66475671552.0
3.189,0.156,96.623,0.0,0.0,0.031,0.0,8192.0,916054016.0,91979776.0,176214016.0,66474377216.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,916299776.0,91979776.0,176214016.0,66474131456.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,916283392.0,91979776.0,176214016.0,66474147840.0
3.158,0.094,96.717,0.0,0.0,0.031,0.0,0.0,916283392.0,91979776.0,176214016.0,66474147840.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,916156416.0,91979776.0,176214016.0,66474274816.0
3.128,0.094,96.747,0.0,0.0,0.031,0.0,0.0,916148224.0,91979776.0,176214016.0,66474283008.0
3.159,0.125,96.716,0.0,0.0,0.0,0.0,0.0,916004864.0,91979776.0,176214016.0,66474426368.0
3.129,0.063,96.777,0.0,0.0,0.031,0.0,0.0,915775488.0,91979776.0,176214016.0,66474655744.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,915656704.0,91979776.0,176214016.0,66474774528.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,915673088.0,91979776.0,176214016.0,66474758144.0
3.129,0.063,96.777,0.0,0.0,0.031,0.0,0.0,915574784.0,91979776.0,176214016.0,66474856448.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,915701760.0,91979776.0,176214016.0,66474729472.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,915701760.0,91979776.0,176214016.0,66474729472.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,915558400.0,91979776.0,176214016.0,66474872832.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,915431424.0,91979776.0,176214016.0,66474999808.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,915431424.0,91979776.0,176214016.0,66474999808.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,915431424.0,91979776.0,176214016.0,66474999808.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,915431424.0,91979776.0,176214016.0,66474999808.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,915300352.0,91979776.0,176218112.0,66475126784.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,915181568.0,91979776.0,176218112.0,66475245568.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,915107840.0,91979776.0,176218112.0,66475319296.0
3.128,0.063,96.778,0.0,0.0,0.031,0.0,0.0,915107840.0,91979776.0,176218112.0,66475319296.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,915107840.0,91979776.0,176218112.0,66475319296.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,915107840.0,91979776.0,176218112.0,66475319296.0
3.129,0.094,96.746,0.0,0.0,0.031,0.0,0.0,915107840.0,91979776.0,176218112.0,66475319296.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,914968576.0,91979776.0,176218112.0,66475458560.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,914960384.0,91979776.0,176218112.0,66475466752.0
3.158,0.125,96.717,0.0,0.0,0.0,0.0,0.0,914960384.0,91979776.0,176218112.0,66475466752.0
3.128,0.094,96.747,0.0,0.0,0.031,0.0,0.0,914968576.0,91979776.0,176218112.0,66475458560.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,914976768.0,91979776.0,176218112.0,66475450368.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,914968576.0,91979776.0,176218112.0,66475458560.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,914841600.0,91979776.0,176218112.0,66475585536.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,914841600.0,91979776.0,176218112.0,66475585536.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,914833408.0,91979776.0,176218112.0,66475593728.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,914833408.0,91979776.0,176218112.0,66475593728.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,914825216.0,91979776.0,176218112.0,66475601920.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,914825216.0,91979776.0,176218112.0,66475601920.0
